Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-02-22 00:00:00-05:00,900.0,900.0,900.0,900.0,0,0.0,0.0
2012-02-23 00:00:00-05:00,900.0,900.0,900.0,900.0,0,0.0,0.0
2012-02-24 00:00:00-05:00,900.0,900.0,900.0,900.0,0,0.0,0.0
2012-02-27 00:00:00-05:00,1076.4000244140625,1328.4000244140625,1076.4000244140625,1328.4000244140625,2,0.0,0.0
2012-02-28 00:00:00-05:00,1328.4000244140625,1328.4000244140625,1328.4000244140625,1328.4000244140625,0,0.0,0.0
2012-02-29 00:00:00-05:00,1296.0,1328.4000244140625,1296.0,1328.4000244140625,4,0.0,0.0
2012-03-01 00:00:00-05:00,1328.4000244140625,1328.4000244140625,1328.4000244140625,1328.4000244140625,0,0.0,0.0
2012-03-02 00:00:00-05:00,1328.4000244140625,1328.4000244140625,1328.4000244140625,1328.4000244140625,0,0.0,0.0
2012-03-05 00:00:00-05:00,1328.4000244140625,1328.4000244140625,1328.4000244140625,1328.4000244140625,0,0.0,0.0
2012-03-06 00:00:00-05:00,1328.4000244140625,1328.4000244140625,1328.4000244140625,1328.4000244140625,0,0.0,0.0
2012-03-07 00:00:00-05:00,1328.4000244140625,1328.4000244140625,1328.4000244140625,1328.4000244140625,0,0.0,0.0
2012-03-08 00:00:00-05:00,1328.4000244140625,1328.4000244140625,1328.4000244140625,1328.4000244140625,0,0.0,0.0
2012-03-09 00:00:00-05:00,1328.4000244140625,1328.4000244140625,1328.4000244140625,1328.4000244140625,0,0.0,0.0
2012-03-12 00:00:00-04:00,1328.4000244140625,1328.4000244140625,1328.4000244140625,1328.4000244140625,0,0.0,0.0
2012-03-13 00:00:00-04:00,1328.4000244140625,1328.4000244140625,1328.4000244140625,1328.4000244140625,0,0.0,0.0
2012-03-14 00:00:00-04:00,738.0,1267.199951171875,576.0,1267.199951171875,3,0.0,0.0
2012-03-15 00:00:00-04:00,1267.199951171875,1267.199951171875,1267.199951171875,1267.199951171875,0,0.0,0.0
2012-03-16 00:00:00-04:00,1267.199951171875,1267.199951171875,1267.199951171875,1267.199951171875,0,0.0,0.0
2012-03-19 00:00:00-04:00,1267.199951171875,1267.199951171875,1267.199951171875,1267.199951171875,0,0.0,0.0
2012-03-20 00:00:00-04:00,1267.199951171875,1267.199951171875,1267.199951171875,1267.199951171875,0,0.0,0.0
2012-03-21 00:00:00-04:00,1267.199951171875,1267.199951171875,1267.199951171875,1267.199951171875,0,0.0,0.0
2012-03-22 00:00:00-04:00,1267.199951171875,1267.199951171875,1267.199951171875,1267.199951171875,0,0.0,0.0
2012-03-23 00:00:00-04:00,1267.199951171875,1267.199951171875,1267.199951171875,1267.199951171875,0,0.0,0.0
2012-03-26 00:00:00-04:00,1267.199951171875,1267.199951171875,1267.199951171875,1267.199951171875,0,0.0,0.0
2012-03-27 00:00:00-04:00,1267.199951171875,1267.199951171875,1267.199951171875,1267.199951171875,0,0.0,0.0
