Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2008-05-23 00:00:00-04:00,2250000.0,2250000.0,2250000.0,2250000.0,0,0.0,0.0
2008-05-27 00:00:00-04:00,2250000.0,2250000.0,2250000.0,2250000.0,0,0.0,0.0
2008-05-28 00:00:00-04:00,2250000.0,2250000.0,2250000.0,2250000.0,0,0.0,0.0
2008-05-29 00:00:00-04:00,2250000.0,2250000.0,2250000.0,2250000.0,0,0.0,0.0
2008-05-30 00:00:00-04:00,2250000.0,2250000.0,2250000.0,2250000.0,0,0.0,0.0
2008-06-02 00:00:00-04:00,2250000.0,2250000.0,2250000.0,2250000.0,0,0.0,0.0
2008-06-03 00:00:00-04:00,2250000.0,2250000.0,2250000.0,2250000.0,0,0.0,0.0
2008-06-04 00:00:00-04:00,2250000.0,2250000.0,2250000.0,2250000.0,0,0.0,0.0
2008-06-05 00:00:00-04:00,2250000.0,2250000.0,2250000.0,2250000.0,0,0.0,0.0
2008-06-06 00:00:00-04:00,2250000.0,2250000.0,2250000.0,2250000.0,0,0.0,0.0
2008-06-09 00:00:00-04:00,2250000.0,2250000.0,2250000.0,2250000.0,0,0.0,0.0
2008-06-10 00:00:00-04:00,2250000.0,2250000.0,2250000.0,2250000.0,0,0.0,0.0
2008-06-11 00:00:00-04:00,2250000.0,2250000.0,2250000.0,2250000.0,0,0.0,0.0
2008-06-12 00:00:00-04:00,2362500.0,2362500.0,2362500.0,2362500.0,0,0.0,0.0
2008-06-13 00:00:00-04:00,2362500.0,2362500.0,2362500.0,2362500.0,0,0.0,0.0
2008-06-16 00:00:00-04:00,2362500.0,2362500.0,2362500.0,2362500.0,0,0.0,0.0
2008-06-17 00:00:00-04:00,2362500.0,2362500.0,2362500.0,2362500.0,0,0.0,0.0
2008-06-18 00:00:00-04:00,2362500.0,2362500.0,2362500.0,2362500.0,0,0.0,0.0
2008-06-19 00:00:00-04:00,2362500.0,2362500.0,2362500.0,2362500.0,0,0.0,0.0
2008-06-20 00:00:00-04:00,2362500.0,2362500.0,2362500.0,2362500.0,0,0.0,0.0
2008-06-23 00:00:00-04:00,2362500.0,2362500.0,2362500.0,2362500.0,0,0.0,0.0
2008-06-24 00:00:00-04:00,2250000.0,2250000.0,2250000.0,2250000.0,0,0.0,0.0
2008-06-25 00:00:00-04:00,2250000.0,2250000.0,2250000.0,2250000.0,0,0.0,0.0
2008-06-26 00:00:00-04:00,2250000.0,2250000.0,2250000.0,2250000.0,0,0.0,0.0
2008-06-27 00:00:00-04:00,2250000.0,2250000.0,2250000.0,2250000.0,0,0.0,0.0
2008-06-30 00:00:00-04:00,2250000.0,2250000.0,2250000.0,2250000.0,0,0.0,0.0
2008-07-01 00:00:00-04:00,2250000.0,2250000.0,2250000.0,2250000.0,0,0.0,0.0
2008-07-02 00:00:00-04:00,2250000.0,2250000.0,2250000.0,2250000.0,0,0.0,0.0
2008-07-03 00:00:00-04:00,1698750.0,1698750.0,1687500.0,1687500.0,0,0.0,0.0
2008-07-07 00:00:00-04:00,2250000.0,2250000.0,2250000.0,2250000.0,0,0.0,0.0
2008-07-08 00:00:00-04:00,2362500.0,2362500.0,2362500.0,2362500.0,0,0.0,0.0
2008-07-09 00:00:00-04:00,2362500.0,2362500.0,2362500.0,2362500.0,0,0.0,0.0
2008-07-10 00:00:00-04:00,2362500.0,2362500.0,2362500.0,2362500.0,0,0.0,0.0
2008-07-11 00:00:00-04:00,2362500.0,2362500.0,2362500.0,2362500.0,0,0.0,0.0
2008-07-14 00:00:00-04:00,2362500.0,2362500.0,2362500.0,2362500.0,0,0.0,0.0
2008-07-15 00:00:00-04:00,2362500.0,2362500.0,2362500.0,2362500.0,0,0.0,0.0
2008-07-16 00:00:00-04:00,2362500.0,2362500.0,2362500.0,2362500.0,0,0.0,0.0
2008-07-17 00:00:00-04:00,2362500.0,2362500.0,2362500.0,2362500.0,0,0.0,0.0
2008-07-18 00:00:00-04:00,2362500.0,2362500.0,2362500.0,2362500.0,0,0.0,0.0
2008-07-21 00:00:00-04:00,2362500.0,2362500.0,2362500.0,2362500.0,0,0.0,0.0
2008-07-22 00:00:00-04:00,2362500.0,2362500.0,2362500.0,2362500.0,0,0.0,0.0
2008-07-23 00:00:00-04:00,2362500.0,2362500.0,2362500.0,2362500.0,0,0.0,0.0
2008-07-24 00:00:00-04:00,2362500.0,2362500.0,2362500.0,2362500.0,0,0.0,0.0
2008-07-25 00:00:00-04:00,2362500.0,2362500.0,2362500.0,2362500.0,0,0.0,0.0
2008-07-28 00:00:00-04:00,1698750.0,1698750.0,1698750.0,1698750.0,0,0.0,0.0
2008-07-29 00:00:00-04:00,2250000.0,2250000.0,2250000.0,2250000.0,0,0.0,0.0
2008-07-30 00:00:00-04:00,2250000.0,2250000.0,2250000.0,2250000.0,0,0.0,0.0
2008-07-31 00:00:00-04:00,2250000.0,2250000.0,2250000.0,2250000.0,0,0.0,0.0
2008-08-01 00:00:00-04:00,2250000.0,2250000.0,2250000.0,2250000.0,0,0.0,0.0
2008-08-04 00:00:00-04:00,2250000.0,2250000.0,2250000.0,2250000.0,0,0.0,0.0
2008-08-05 00:00:00-04:00,2250000.0,2250000.0,2250000.0,2250000.0,0,0.0,0.0
2008-08-06 00:00:00-04:00,2250000.0,2250000.0,2250000.0,2250000.0,0,0.0,0.0
2008-08-07 00:00:00-04:00,2250000.0,2250000.0,2250000.0,2250000.0,0,0.0,0.0
2008-08-08 00:00:00-04:00,1687500.0,2250000.0,1687500.0,2250000.0,0,0.0,0.0
